,word
7925,แน้ว
2056,แน้อยจน
1971,แบ
2848,แบงค์
2916,แบด
2630,แบดมินตัน
3686,แบน
8037,แบบ
636,แบบนี้
3683,แบบผม
7723,แบบสอบถาม
482,แบบเรียน
8444,แบรนด์
5679,แบริ่ง
3535,แบล็กลิสต์
7008,แบล็กเก็ต
913,แบล็ค
3741,แบ้
404,แป
7040,แปซิฟิก
6332,แปด
6586,แปดเปื้อน
6492,แปบ
7567,แปรงฟัน
5022,แปรงสีฟัน
8585,แปรรูป
5332,แปลก
4370,แปลกที่
6979,แปลกใจ
3616,แปลงเพศ
7227,แปะ
3243,แป้ก
6687,แป้ง
3232,แป้งฝุ่น
6052,แป้น
4898,แป้นพิมพ์
8036,แป้ป
1471,แป๊บ
3756,แป๊ป
52,แผน
3926,แผนที่
2121,แผนผัง
6445,แผบ
2430,แผล
7477,แผลเป็น
6132,แผ่น
715,แผ่นดิน
2584,แผ่นพับ
475,แผ่ว
2554,แฝด
3236,แพ
1060,แพท
8510,แพทยศาสตร์
3223,แพทย์
3914,แพนด้า
2825,แพร
3063,แพรก
3604,แพ็ค
1982,แพ่ง
3983,แพ้
5452,แพ้ทาง
6582,แพ้อากาศ
4110,แฟกซ์
2015,แฟก็ห้าม
2913,แฟชั่น
2159,แฟต
5561,แฟน
689,แฟนคลับ
4894,แฟม
6155,แฟมิลี่
3847,แฟร์
7304,แฟลช
845,แฟ้ม
8220,แม
999,แมค
7179,แมท
8141,แมทบู
2779,แมน
2090,แมนชั่น
3055,แมพ
8999,แมพอิ้ง
8521,แมม
4009,แมร่ง
239,แมลง
8859,แมว
4534,แมวน้ำ
5506,แมส
5591,แมะ
7991,แม็ก
8773,แม็ค
7058,แม่
3499,แม่ค้า
5101,แม่ธรณี
2627,แม่น
8300,แม่น้ำ
137,แม่บ้าน
4104,แม่พระ
5306,แม่เหล็ก
7309,แม่แก่
7862,แม้ะ
1500,แย
582,แยกย้าย
6838,แยะ
8289,แยาก
66,แยู่
3629,แย่
6264,แย่ง
8715,แย่งชิง
1887,แย่จัง
705,แย่มาก
3227,แย้
6128,แย้ง
9083,แร
8538,แรกเกิด
2770,แรงค์
4382,แรงงาน
1173,แรงบันดาลใจ
3907,แรด
2482,แรบบิท
8918,แรมปี
7647,แระ
3870,แร้ง
6991,แร้ว
7912,แล
5833,แลก
1678,แลบ
378,แล็บ
5173,แล่
4226,แล้
1442,แล้ง
7101,แล้วไป
7948,แล๋ว
9015,แว
8843,แวก
1230,แวกข
455,แวบ
6813,แวร์วูล์ฟ
4957,แวะ
480,แว็กซ์ข
2700,แว็ค
6606,แว่
2281,แว่น
7323,แว่นตา
8205,แว้
3784,แว้บ
4648,แว๊
1074,แว๊กขน
2324,แว๊บ
8110,แส
3620,แสง
5973,แสงอาทิตย์
5658,แสด
2889,แสดงตน
6751,แสดงตัว
1599,แสดงว่า
8867,แสดงอาการ
712,แสตป์
8174,แสตมป์
1262,แสนรู้
6018,แสนแสบ
1033,แสบ
2528,แห
7791,แหก
374,แหนม
3537,แหม
2793,แหม่
8751,แหลก
3882,แหล่
9024,แหล่ง
3021,แหวก
1396,แหวน
6006,แหวะ
9048,แหว่ง
6457,แหะ
78,แห่
1798,แห่งชาติ
7571,แห้งผาก
4864,แห้ว
8837,แอ
7871,แอด
3963,แอน
6850,แอบ
7089,แอบมอง
6974,แอบอ้าง
2198,แอปเปิ้ล
6150,แอม
3469,แอมบาสเดอร์
7241,แอร์
4342,แอร์พอร์ท
7127,แอลกอฮอล์
4948,แออัด
380,แอโรบิค
5949,แอ้
7070,แอ๊บ
8781,แอ๊ว
7328,แอ๊ะ
6839,แฮ
1565,แฮงค์
543,แฮงค์เอ้าท์
6670,แฮปปี้
6376,แฮม
7205,แฮร์รี่
2728,แฮะ
5226,แฮ่
1447,แฮ้ง
909,แฮ๊
7580,แะ
9166,แา
350,แเ้้เแแ
6048,โก
1730,โกง
2514,โกน
3860,โกรธ
3654,โกหก
6861,โกะ
2053,โกโก้
6653,โข
8935,โขน
7832,โค
4295,โคตร
6280,โคตะระ
8426,โคน
4727,โคมไฟ
926,โครงการ
4164,โครงงาน
2569,โครงสร้าง
867,โคราช
2937,โครเอเชีย
2474,โครโมโซม
655,โคล
4825,โควตา
550,โควต้า
4790,โค่
2491,โค๊นน
6642,โฆ
4444,โง่
1937,โง้ย
1287,โง้ยยนนยน
7170,โจทย์
4921,โจมตี
8414,โจร
2595,โจี
5966,โจ้
1955,โจ๊ก
5584,โฉด
8374,โชค
2265,โชคดี
7726,โชน
5279,โซ
3762,โซดา
1742,โซน
3590,โซฟา
6086,โซล
1513,โซเชียล
2284,โซ่
5153,โด
5613,โดด
278,โดดร่ม
1278,โดดเดี่ยว
5183,โดดเดี่ยวเดียวดาย
1712,โดน
8349,โดนัท
7223,โดม
7308,โดยบังเอิญ
4692,โดยสาร
8216,โดร
1746,โดะ
9005,โดเรมอน
2792,โตน
8707,โตนด
1198,โตมา
2556,โตเกียว
2220,โตโยต้า
5364,โต้
2108,โต้รุ่ง
7860,โต้ะ
7362,โต๊ะ
1886,โต๊ะอาหาร
8836,โถง
4039,โถส้วม
2960,โท
8980,โทด
1687,โทน
1781,โทร
7200,โทรม
1111,โทรศัพท์
3943,โทรศัพท์มือถือ
6373,โทษ
7359,โน
5283,โน่
579,โน่น
3732,โน้ต
175,โน้น
6630,โน๊ต
7908,โน๊ตบุ้ค
8617,โน๊ตบุ๊ค
6202,โน๊ะ
2318,โบ
2609,โบก
7093,โบกมือ
634,โบท็อกซ์
592,โบยบิน
5065,โบราณคดี
1716,โบว์
6275,โบสถ์
4038,โบ้
7128,โบ๊ท
4494,โบ๊เบ๊
1915,โป
4109,โปร
3928,โปรด
8830,โปรตีน
7002,โปรย
778,โปรเจค
3416,โปรเจคเตอร์
1482,โปรเจ็ค
4676,โปรแกรม
2084,โปรแกรมคอมพิวเตอร์
1141,โปรโมชั่น
1188,โปส
5499,โปสเตอร์
9123,โปเก
4200,โปโล
6718,โป่ง
3333,โป้ง
2914,โป๊
4535,โป๊ะ
6451,โป๊ะแตก
6771,โผ
2745,โผล่
4662,โพ
271,โพย
4077,โพส
5261,โพสต์
801,โฟ
997,โฟม
1904,โฟร์
2416,โฟลค
2928,โฟล์ค
7705,โฟไลด์
8587,โม
7489,โมก
8710,โมง
5102,โมะ
3096,โมเมนต์
8570,โมโห
4910,โม่
1192,โม๊ค
4799,โย
8805,โยคะ
4998,โยธา
73,โยน
776,โยนทิ้ง
910,โย่ง
3081,โย่ว
8556,โย่วว
1509,โร
8641,โรค
4650,โรคกระเพาะ
8288,โรคจิต
9088,โรคหัวใจ
8350,โรง
5931,โรงบาล
6897,โรงพยาบาล
2248,โรงยิม
5633,โรงละคร
3536,โรงละครแห่งชาติ
4479,โรงหนัง
971,โรงอาหาร
7458,โรงเรียน
9008,โรงเรียนสตรี
4596,โรงแรม
1258,โรจน์
2966,โรตี
4509,โรแมนติก
7303,โล
8255,โลก
686,โลกาภิวัฒน์
3919,โลจิสติกส์
6093,โลชั่น
4848,โลตัส
8661,โลภ
1528,โลละ
1787,โลหะปราสาท
984,โล่ง
6159,โล้
7805,โว
1548,โวย
8296,โวยวาย
4013,โว่
2040,โว้คอัพไลค์
4777,โว้ย
134,โว๊น
4265,โว๊ย
6214,โว๊ะ
851,โส
5696,โสด
1849,โสมนัส
2125,โห
1423,โหด
3797,โหดร้าย
7195,โหน
3626,โหม
1869,โหมด
8674,โหย
9114,โหยหา
1183,โหล
4761,โห่
8441,โห้ว
2910,โอ
5244,โอกาส
3305,โอย
7904,โอรส
3143,โอลิมปิก
7374,โอเค
6806,โอเรียล
2791,โอ่
1553,โอ้ย
8475,โอ้ะ
2909,โอ้โห
5325,โอ๊ต
8343,โอ๊ย
3462,โอ๊ะ
532,โอ๋
1477,โฮ
2646,โฮก
2187,โฮจิมินห์
8282,โฮม
5027,โฮมโปร
3334,ใกลม
2520,ใก้
4863,ใข้
1061,ใค
2199,ใคก้
694,ใคน
5511,ใคพอ
8625,ใครก็ได้
5967,ใครคนหนึ่ง
2995,ใครต่อใคร
4557,ใคา
1485,ใค้
9149,ใง
7212,ใจ
4360,ใจกล้า
602,ใจง่าย
7020,ใจจริง
7548,ใจจะขาด
3392,ใจชื้น
8792,ใจดี
959,ใจตรงกัน
3925,ใจถึง
8809,ใจบุญ
8962,ใจฝ่อ
7511,ใจมา
1004,ใจรัก
8624,ใจร้าย
9140,ใจสั่น
578,ใจหาย
2088,ใจอ่อน
1449,ใจเดียว
6249,ใจเต้น
6160,ใจเบา
2947,ใจเย็น
6994,ใจแคบ
5122,ใจไม่ดี
1291,ใจ๋
8811,ใช
4629,ใช่ปะ
5451,ใช่ไหม
3702,ใช้กับ
4683,ใช้ชีวิต
7396,ใช้เวลานาน
6197,ใช้แล้ว
3034,ใช้ใบ
1763,ใช้ไม่ได้
5670,ใด้
3146,ใด้เนืิ่อง
1261,ใด๋
4420,ใต
8245,ใต้ดิน
4358,ใต้ถุน
3437,ในประเทศ
3950,ในหลวง
6716,ในอนาคต
8410,ในเวลานี้
5369,ใบ
1526,ใบขับขี่
4778,ใบชา
1573,ใบตอง
6091,ใบพัด
8144,ใบรับรอง
5881,ใบรับรองแพทย์
130,ใบลา
2898,ใบเบิก
1939,ใบเสร็จ
5046,ใบ้
638,ใม
1655,ใย
1409,ใว้
3835,ใส่รหัส
7191,ใส่ใจ
3032,ใส้
1805,ให
5693,ใหญ
3148,ใหน
6315,ใหนคน
3515,ใหม
1308,ใหย่
2828,ให้การ
3015,ให้กำลังใจ
8604,ให้กำเนิด
1059,ให้คะแนน
1197,ให้นม
3378,ให้ยืม
4189,ให้สัญญาณ
4122,ให้อภัย
7595,ให้อาหาร
8717,ให้เงิน
2499,ให้เช่า
5929,ให้เหตุผล
416,ให้โอกาส
8109,ไ
3609,ไก
9164,ไกด์
4181,ไกปืน
1596,ไก่
6133,ไก่ตอน
7150,ไก่ทอด
1707,ไก่ย่าง
8051,ไก้
7266,ไขมัน
4677,ไขว้
4169,ไข่
6603,ไข่มุก
8473,ไข่เจียว
3145,ไข้
7746,ไข้ใจ
1499,ไฃ
4871,ไค
338,ไง้
5582,ไง๊
6742,ไจ
1814,ไช
3518,ไชย
580,ไช่
3167,ไซ
6198,ไซบีเรีย
3207,ไซส์
1246,ไซ่
2339,ไดร์
1672,ไดโนเสาร์
7578,ได่
6663,ได้กลิ่น
5808,ได้ขนาด
3975,ได้ข่าว
4801,ได้คืน
477,ได้ดิบได้ดี
8584,ได้ดี
7788,ได้ที
1893,ได้ที่
4791,ได้ยิน
3909,ได้ราคา
594,ได้รูป
5664,ได้เงิน
987,ได้เวลา
422,ได้ใจ
5723,ไต
2680,ไตร
5329,ไตร่ตรอง
5523,ไถ
788,ไท
2943,ไทม์
2600,ไทย
7824,ไทร
2098,ไทเกอร์
4686,ไทเทเนียม
4120,ไท้
6273,ไน
1733,ไบ
5347,ไบค์
3425,ไบร์ทนอ
1616,ไบออท
8075,ไบเทค
6357,ไบเบิล
5295,ไบโอ
4829,ไปดู
4984,ไปมา
3271,ไปรษณีย์
937,ไปเที่ยว
772,ไปเป็นเพื่อน
8629,ไป๊
547,ไผ
4440,ไผ่
9176,ไฝ
1808,ไพ
4141,ไพร
5263,ไฟ
4675,ไฟฉาย
3118,ไฟฟ้า
9072,ไฟล์
4738,ไฟหน้า
6738,ไฟแดง
7221,ไฟแนนซ์
2883,ไฟแรง
4505,ไฟไหม้
2412,ไม
6210,ไมค์
3127,ไมตรี
1084,ไมพอ
8024,ไมม
4215,ไมเกรน
841,ไมเคิล
1669,ไมโคร
4422,ไมโครเวฟ
1366,ไมโล
4366,ไม่กระตือรือร้น
2287,ไม่กล้า
5157,ไม่คู่ควร
3727,ไม่งั้น
3193,ไม่จริงใจ
7104,ไม่จำเป็น
5193,ไม่ชัด
8469,ไม่ต้อง
6845,ไม่ต้องการ
156,ไม่ทราบ
