text,probability,label
ที่มธมีชุมนุมแบดมินตันมั้ยอ่ะ ถ้ามีละต้องไปติดต่อที่ไหนหรอ ละรับสมัครวันไหนอะไรยังไงอ่ะ เพราะวันนี้ไม่เห็นบูทที่งานเปิดโลกเลย,0.9752,1
ใครรู้จักหวายปี2มั้ยคับ ให้500,0.9752,1
"โควต้าปริ้นงานในบัตรนศ.นี่เติมเงินเพิ่มได้ปะคับ
ถ้าได้ เติมยังไงอะ",0.9752,1
ผู้หญิงใส่ยีนส์ได้มั้ยคะ,0.9752,1
อยู่มธท่าพระจันทร์ ขึ้นรถตู้กลับรังสิตที่ไหนหรอคะ😭,0.9752,1
สวีวี่หวี่แปลว่าอะไรหรอคะ,0.9753,1
ตัวย่อ C นี่คณะอะไรหรอคะ,0.9754,1
รถตู้ไปอนุมีถึงกี่ทุ่มคะ,0.9754,1
มี ธนคาร กสิกร แถว มธ ไหมครัย ใครรู้โปรดช่วยผมทีครับ,0.9754,1
ในมธ.มีร้านคอมทำงานปริ้านมั้ยคะ ._. อยู่ตรงไหนเอ่ยย,0.9754,1
รถ ngv หมดกี่โมงอะครับ,0.9754,1
Ko171 กับ As171 ภาษาเกาหลี ต่างกันยังไงหรอ อยากเรียนสำหรับคนไม่มีพื้นเลย อยากเรียนตั้งแต่ตัวอักษร แนะนำทีค่ะ,0.9754,1
"มีเรื่องมาสอบถามค่ะ ถ้าใครรู้รบกวนตอบหน่อยนะคะ
1.วินมอเตอร์ไซค์รับจ้างในมธนี่สามารถร้องเรียนได้ไหม
2.วินมอเตอร์ไซค์รับจ้างสามารถเข้ามาส่งหน้าตึกหอพักโซนCได้ไหม หรือต้องจอดข้างหน้าแล้วให้นักศึกษาเดินเข้ามาเอง 
ขอบคุณค่ะ",0.9755,1
"ค่าหอพักหอในเทอม2นี่จ่ายประมาณเดือนไหน
มีใครพอรู้บ้างคะ",0.9755,1
อินเตอโซนมีร้านไหนขายจิวสะดือไหมอ่าาาา ขกไปฟิวอ่า หรือร้านแถวมอเราหรือรังสิตภิรมมีไหม,0.9755,1
อยากเรียนวิศวะค่ะ แต่เป็นผู้หญิง เหมาะกับวิศวะอะไรดีคะ? อยากเรียนทั้งโยธา ทั้งไฟฟ้า ทั้งคอม และอีกเย้อออออออออ เป็นผญ.นี่เหมาะกับวิดวะอะไรคะ ?,0.9756,1
อยากเรียนวิศวะค่ะ แต่เป็นผู้หญิง เหมาะกับวิศวะอะไรดีคะ? อยากเรียนทั้งโยธา ทั้งไฟฟ้า ทั้งคอม และอีกเย้อออออออออ เป็นผญ.นี่เหมาะกับวิดวะอะไรคะ ?,0.9756,1
มีใครเรียน SIIT มั้ยคับ,0.9756,1
รถรับส่ง ไปสนามกีฬาธูปเตมีย์ ขึ้นตรงไหน เริ่มกี่โมง ออกทุกกี่นาทีครับ ขอบคุณครับ,0.9756,1
ขอถามชาว มช. หน่อยค่ะ จะจองบ้านสันป่าเกี๊ยะ แต่ต้องผ่านมหาลัยเชียงใหม่ ต้องจองทางไหนค่ะ รบกวนด้วยค่ะ #เด็ก มจพ. ลาดกระบัง หาที่พักช่วงปีใหม่ค่ะ please,0.9757,1
อีก1อาทิตย์ วันเกิดคนคุยเก่า เราควรแฮปเค้ามั้ยหรือยังไง เลิกคุยไปสักพักใหญ่ๆแล้วแล้วก้ไม่ได้รุ้สึกติดค้างอะไร แค่อยากเปนเพื่อนกันได้อยู่,0.9757,1
สัสทำไมทำตัวเหี้ยอ่ะ,0.9757,1
มีวิธีทักไปคุยกับคนที่ชอบแบบเนียนๆมั้ย เคยทักไปถามงานนะแต่พอถามเสร็จเขาก็อ่านไม่ตอบเลยอะ แต่เราอยากคุย 😂,0.9757,1
สายชาทไอโฟนของแท้ ราคาเท่าไหร่คะ,0.9757,1
มีอะไรกับฝรั่งแล้วเลือดออกอ่ะ ทำไมมมท ทำไงดี,0.9757,1
ใน มธ มีร้านแว๊กขนมั้ยอ่า,0.9757,1
อยากเลี้ยงสัตว์บ้างง ทำไมแฟนไม่เข้าใจ😭,0.9758,1
เล่นยังไงครับ?,0.9758,1
อิมเมจจะไปก้ำมั้ย?,0.9758,1
IR รัฐศาสตร์ ภาคปกติ เนื้อหาเน้นภาษาอังกฤษมากไหมครับ? แล้วเวลาสอบมีภาษาอังกฤษกี่วิชาหรอครับ?,0.9758,1
ที่ มธ รังสิต มีร้านอินเตอร์เน็ต มั้ยครับ,0.9758,1
ที่ มธ รังสิต มีร้านอินเตอร์เน็ตมั้ยครับ,0.9758,1
ในมธศูนย์รังสิต มีร้านคอมให้ปริ้นได้ตรงไหนบ้าง,0.9759,1
ขอถามหน่อยค่าา ถ้าเราสั่งของทางอินเทอร์เน็ตแล้วให้มาส่งที่หอในนี่ต้องเขียนที่อยู่ว่ายังไงอ่า แล้วของจะส่งให้หน้าห้องเลยปะคะ คือเราไม่รู้จริงๆๆ😂😂 ใครรู้ช่วยตอบด้วยนะค้าา🙏🏻🙏🏻,0.9759,1
ที่ศกร.ถ่ายเอกสารได้มั้ยคะ,0.9759,1
tufolksong กับ tuband ต่างกันยังไงหรอครับ,0.9759,1
ปกติผู้ชายแต่งตัวไปเรียนกันอย่างไงอะครับ,0.9759,1
"ใครเรียนวิศวะไฟฟ้าบ้าง
อยากถามว่า วิชา PROTECTION เปิดเทอม1หรือ2",0.976,1
